id,tier,category,final,tier_base,heuristic_score,adjustments,phantom,charges,outstanding_charges,website,accounts_dormant,co_ip_firm,same_ip_firm_today,sic_cluster_size,company,ch_status,ch_accounts,notice_type,why
RO-1576401-39261/3/2023/a41,L2,going_concern_sale,85.0,60,100.0,5,0,0,0,0,0,5,6,0,🇷🇴 ROMAERO SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Large aerospace manufacturer in insolvency with over 500 employees and significant assets, being handled by a recognized IP firm."
RO-957998-273/110/2026/a10,L2,going_concern_sale,85.0,60,100.0,5,0,0,0,0,0,5,4,0,🇷🇴 PANIMON SA,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Major milling company with over 200 employees and substantial assets, under confirmed insolvency with named IP."
RO-33586950-943/63/2025/a1,L2,going_concern_sale,82.5,60,95.0,5,0,0,0,0,0,5,3,0,🇷🇴 AGROTET GALMAR S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Freight transport company with substantial turnover and named IP, indicating active going-concern marketing."
RO-21995340-1196/108/2026/a1,L2,going_concern_sale,82.5,60,95.0,5,0,0,0,0,0,5,9,0,🇷🇴 LUK MOTORS ROM AUTO S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Car dealership with meaningful assets and turnover, under insolvency with IP involvement indicating active process."
RO-24813191-13403/3/2024/a270,L2,going_concern_sale,82.5,60,95.0,5,0,0,0,0,0,5,10,0,🇷🇴 NORDIS MANAGEMENT SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Large real estate developer with very high asset base and named IP, likely in active restructuring or sale."
RO-5204230-13335/3/2017,L2,going_concern_sale,82.5,60,95.0,5,0,0,0,0,0,5,2,0,🇷🇴 PROMTEH SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"HVAC contractor with employees and named insolvency firm, indicating managed process."
RO-40543707-283/112/2026,L2,going_concern_sale,82.5,60,95.0,5,0,0,0,0,0,5,2,0,🇷🇴 DEIANA BEST IMOBIL S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Construction firm in insolvency with named Romanian insolvency practitioner, suggesting active sale process."
RO-43232233-43105/3/2024/a20,L1,going_concern_sale,80.0,80,70.0,5,0,0,0,0,0,5,10,0,🇷🇴 NORDIS MAMAIA S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Large real estate development assets with confirmed insolvency and active IP firm, making it a material opportunity."
RO-22362524-824/30/2024/a13,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,1,0,🇷🇴 AEM SA,,2023 financials filed,Insolvency proceedings (Romania),High-value Romanian manufacturer with 535 employees and significant asset base in insolvency.
RO-32433967-555/30/2025,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 ANASTASIA SPEDITION SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Administrator appointed, trading transport business with material assets and employees, but no named IP firm suggests process immaturity."
RO-30532654-71/1371/2026/a1,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 SAHARA INDUSTRIAL SRL,,2025 financials filed,Insolvency proceedings (Romania),"Insolvent construction company with recent filings and employees, but no IP firm named limits urgency."
RO-39157451-30529/3/2025,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 MAX GREEN NATURA S.R.L.,Inactive (tax authority),2024 financials filed,Insolvency proceedings (Romania),"Insolvent restaurant operator with 70 employees and active tax status, but flagged inactive at tax authority reduces near-term optionality."
RO-935493-28178/3/2019,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 IMUT SA,,2024 financials filed,Insolvency proceedings (Romania),"Metal container manufacturer with significant assets and employees, but old appointment date reduces immediacy."
RO-39485149-3302/63/2024,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,1,0,🇷🇴 ROVA LIGHTING S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Industrial equipment installer with recent accounts and named IP, but small size and no charges limit upside."
RO-36240560-1746/63/2025,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 AGRIN - NATURA UTILAJE SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Wholesaler of agricultural machinery with active status and material assets, but no named IP reduces urgency."
RO-6506326-26428/3/2007/a79,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,"🇷🇴 SOCIETATEA NATIONALA ""IMBUNATATIRI FUNCIARE"" SA",Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Large civil engineering firm with significant assets and active status, but very old appointment date limits immediacy."
RO-45350910-32837/3/2025,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,0,0,🇷🇴 LABVISION - DENT S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Dental equipment manufacturer with strong asset base and turnover, but no named IP firm delays buyer access."
RO-34401333-1381/119/2021,L2,going_concern_sale,80.0,60,90.0,5,0,0,0,0,0,5,3,0,🇷🇴 NORGIA S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Transport support services firm with court-confirmed insolvency and named IP, suggesting active process."
RO-29457400-670/111/2026,L2,going_concern_sale,80.0,60,100.0,0,0,0,0,0,0,0,1,0,🇷🇴 MOTOUTILAJE SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Insolvency with named insolvency practitioner and trading history, indicating a potential sale process within weeks."
https://www.thegazette.co.uk/id/notice/5155498,L2,going_concern_sale,77.5,60,85.0,5,0,0,0,5,0,0,0,4,RESILIENT LOGISTICS LTD,active,total-exemption-full,Meetings of Creditors,"Active trading company in logistics with recent creditor meeting, website live, and non-dormant status indicating ongoing operations."
RO-13880241-9067/97/2024/a1,L2,going_concern_sale,77.5,60,95.0,0,0,0,0,0,0,0,1,0,🇷🇴 TELECERNA SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Construction company under insolvency with IP named and 7 employees, indicating potential for going-concern sale."
RO-33810550-448/114/2025,L2,going_concern_sale,77.5,60,95.0,0,0,0,0,0,0,0,1,0,🇷🇴 DECARO MECANOTEHNIK SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Vehicle repair business in insolvency with named IP and employees, suggesting active administrator-led process."
RO-1977012-4021/99/2007,L2,going_concern_sale,77.5,60,95.0,0,0,0,0,0,0,0,1,0,🇷🇴 LACTIS S.A.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Real estate leasing company with court-confirmed insolvency and named IP, indicating structured process."
RO-33041716-649/121/2026,L2,going_concern_sale,77.5,60,95.0,0,0,0,0,0,0,0,0,0,🇷🇴 AGRONELIF CH SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Agricultural business with recent insolvency filing, employees, and active status, likely under IP supervision."
RO-23436980-1545/98/2024/a12,L2,going_concern_sale,77.5,60,95.0,0,0,0,0,0,0,0,1,0,🇷🇴 CRIS GROUP SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),Wholesale motorcycle business with significant assets and a named Romanian insolvency firm managing process.
RO-17285808-3194/93/2025,L2,going_concern_sale,77.5,60,85.0,5,0,0,0,0,0,5,2,0,🇷🇴 AGRISTO CHEMICALS SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Insolvent Romanian chemical wholesaler with recent financials, active status, and named insolvency practitioner."
https://www.thegazette.co.uk/id/notice/5152700,L2,going_concern_sale,76.0,60,82.0,5,0,0,0,5,0,0,0,18,WILD AND WOOD UK LTD,active,total-exemption-full,Meetings of Creditors,"Active creditor meeting for a recently trading wholesale company with a live website, suggesting a going concern sale in progress."
RO-29085129-3/91/2024,L2,going_concern_sale,75.0,60,90.0,0,0,0,0,0,0,0,1,0,🇷🇴 DODOMEAT SOLUTIONS SRL,,2025 financials filed,Insolvency proceedings (Romania),"Meat processing company with high asset value and named IP, likely under active administrator-led sale process."
RO-42262635-1002/90/2026,L2,going_concern_sale,75.0,60,80.0,5,0,0,0,0,0,5,2,0,🇷🇴 USS SEB CONSTRUCT S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Just-appointed administrator from named IP firm, active trading status, employees, and confirmed insolvency."
RO-45721481-270/1259/2025,L2,going_concern_sale,75.0,60,80.0,5,0,0,0,0,0,5,8,0,🇷🇴 MARTEN CONSTRUCŢII INSTALAŢII S.R.L.,,2025 financials filed,Insolvency proceedings (Romania),Confirmed insolvency with high asset base and named IP firm managing the case.
RO-10959309-718/98/2024,L2,going_concern_sale,75.0,60,80.0,5,0,0,0,0,0,5,2,0,🇷🇴 SABCOM S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),Named IP firm and active trading status with employees suggest managed insolvency process.
RO-31287243-3452/108/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 AXON ROAD CONSTRUCT S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),Road construction firm in Romanian insolvency with 15 employees and recent financials.
RO-33624833-40881/3/2024,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 IGR ELECTRO SERVICE SRL,,2024 financials filed,Insolvency proceedings (Romania),Electrical installation company in Romanian insolvency with 9 employees and recent accounts.
RO-959280-521/110/2026/a17,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Material assets and turnover in agriculture support, but Romanian case with no UK IP or charges."
RO-28134185-264/108/2022/a23,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,9,0,🇷🇴 ACTIVO CONSTRUCT VEST S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Construction firm with employees and recent accounts, but no UK nexus or secured creditors."
RO-30433880-863/93/2023,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 REDIS MARKET SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Wholesale sugar and confectionery business with significant assets, but Romanian jurisdiction limits UK buyer relevance."
RO-959280-521/110/2026/a9,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),Duplicate entry for AGROTEHNOGRUP SRL with same Romanian insolvency details.
RO-1576401-39261/3/2023/a42,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,6,0,🇷🇴 ROMAERO SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Large aerospace firm with over 500 employees and significant assets, but Romanian case with no UK IP or charges."
RO-24674069-553/1285/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 GN MURES AGRAR SRL,,2025 financials filed,Insolvency proceedings (Romania),"Agricultural business with material assets and turnover, but Romanian jurisdiction and no UK IP."
RO-28971160-3826/103/2022,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 HELGRA DECORA SRL,,2025 financials filed,Insolvency proceedings (Romania),"Road construction firm with substantial assets and turnover, but no UK presence or charges."
RO-39481953-4777/30/2024,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 DIERNA TIM S.R.L.,Inactive (tax authority),2023 financials filed,Insolvency proceedings (Romania),"Inactive transport company in insolvency with low asset value and flagged tax status, limiting near-term opportunity."
RO-12527595-58/62/2020,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 UPRUC POL SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Plastic products manufacturer with active status and IP involvement, but no recent website or charges."
RO-153608-417/1259/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 TREI BRAZI S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Timber processing firm in insolvency with active status and named IP, but modest scale."
RO-38129399-25/1259/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,8,0,🇷🇴 DINAMIC STAR GAZ SRL,Active / registered,2023 financials filed,Insolvency proceedings (Romania),"Romanian insolvency with active status and trading history but no UK jurisdiction, no charges, and no website limits urgency or relevance."
RO-959280-521/110/2026/a7,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Large Romanian agricultural services firm with significant assets and turnover, but no UK jurisdiction or charges."
RO-959280-521/110/2026/a5,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),Duplicate entry with largest asset base in batch; Romanian agribusiness with major turnover but outside UK scope.
RO-36539619-555/1285/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 ECO LUNA AGRAR SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Agricultural business with recent financials and employees, but no IP firm named and no charges, limiting urgency."
RO-14330840-7401/3/2021,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,10,0,🇷🇴 ECONOMAT SECTOR 5 SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Retail meat business with substantial assets and IP, but no charges or website, limiting financial complexity."
RO-40055730-1867/108/2025/a1,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,9,0,🇷🇴 LCW AMIRA SPEED S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Freight company with IP involvement and employees, but no charges or website, suggesting limited creditor-driven urgency."
RO-957998-273/110/2026/a12,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,4,0,🇷🇴 PANIMON SA,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Large Romanian milling company with significant assets and turnover, but no UK-linked insolvency practitioner or charges, reducing urgency."
RO-959280-521/110/2026/a16,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Agricultural support services firm with significant assets and turnover, but lacks UK insolvency practitioner or secured lending history."
RO-17103310-4547/86/2024,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 AUTOTEHNOROM SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Road construction firm with substantial assets and 172 employees, but no UK insolvency practitioner despite Romanian administrator involvement."
RO-41595461-1817/115/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,6,0,🇷🇴 SFD CORY ELEGANCE S.R.L.,Inactive (tax authority),2024 financials filed,Insolvency proceedings (Romania),"Retailer of second-hand goods in insolvency with employees and assets, but flagged as inactive at tax authority, reducing viability."
RO-959280-521/110/2026/a12,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Duplicate entry for AGROTEHNOGRUP SRL, same as earlier notice, with high asset value but no UK insolvency practitioner."
RO-1095742-1356/62/2026,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 TEMELIA SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Lime and gypsum manufacturer in insolvency with employees and recent accounts, but no UK insolvency practitioner or charges."
RO-24674069-553/1285/2025/a10,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 GN MURES AGRAR SRL,,2025 financials filed,Insolvency proceedings (Romania),"Romanian agricultural entity in insolvency with material assets and employees, but no IP named and no evidence of active buyer search."
RO-434522-22790/3/2023,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 UMEB SA,Active / registered,2023 financials filed,Insolvency proceedings (Romania),"Industrial manufacturer with 118 employees and significant assets, but no named IP and Romanian proceeding limits urgency."
RO-39307974-3321/101/2024,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 SEVCONSTRUCT PREFABRICATE S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Concrete products manufacturer with strong asset base and named IP, but Romanian process limits urgency."
RO-36882764-2955/3/2024,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,4,0,🇷🇴 MKS MONTAJE SPECIALE SRL,Inactive (tax authority),2023 financials filed,Insolvency proceedings (Romania),"Carpentry business with 34 employees and named IP, but inactive tax status reduces viability."
RO-12527595-58/62/2020/a4,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 UPRUC POL SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Romanian insolvency with recent accounts and trading history but no UK jurisdiction or IP from recognised UK firm, limiting immediate M&A optionality."
RO-32781988-449/91/2026,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 MEATPROD THOMAS SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Large meat processing firm with over 100 employees and high turnover, but lacks secured charges and UK insolvency practitioner."
RO-959280-521/110/2026/a14,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Agricultural services business with solid turnover and employees, but duplicate entry and no UK IP reduces priority."
RO-957998-273/110/2026/a11,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,4,0,🇷🇴 PANIMON SA,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Large milling company with over 200 employees and major asset base, but Romanian jurisdiction and lack of UK IP constrain near-term action."
RO-959280-521/110/2026/a11,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),Duplicate of earlier entry; same entity with substantial agricultural operations but no UK nexus.
RO-17103310-4547/86/2024/a39,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 AUTOTEHNOROM SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Major road construction business with high turnover and 172 employees, strong operational scale despite absence of UK insolvency framework."
RO-7947193-50/1371/2017,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 ROMCAB SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Substantial Romanian manufacturer with high asset base and named IP firm, but no UK nexus or indication of immediate sale process."
RO-959280-521/110/2026/a10,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Romanian agribusiness with material assets and employees, multiple notices suggest ongoing process, but no UK jurisdiction."
RO-959280-521/110/2026/a15,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Duplicate notice for AGROTEHNOGRUP SRL, same substance as other entries, no new UK-relevant information."
RO-39666005-354/84/2025,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 SOPHIE PELLARD S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Romanian bakery with employees and active filings, but small size and no UK insolvency practitioner or charges."
RO-959280-521/110/2026/a13,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Another duplicate notice for AGROTEHNOGRUP SRL, confirms ongoing Romanian insolvency but no UK buyer opportunity."
RO-7947193-50/1371/2017/a239,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 ROMCAB SA,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Duplicate notice for ROMCAB SA with same high asset value and named IP, but still outside UK jurisdiction."
RO-959280-521/110/2026/a8,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Another duplicate for AGROTEHNOGRUP SRL, consistent data but no indication of cross-border sale or UK buyer interest."
RO-6254512-21348/3/2026,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,2,0,🇷🇴 DORIN CONSTRUCT SRL,,2025 financials filed,Insolvency proceedings (Romania),"Romanian construction firm with active insolvency and named IP, but small size and no UK jurisdiction or charges."
RO-959280-521/110/2026/a6,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Romanian agribusiness with material assets and employees, but no UK insolvency practitioner or recent appointment timing indicated."
RO-1516981-1392/104/2020/a152,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 ZAHAR CORABIA S.A.,Inactive (tax authority),2024 financials filed,Insolvency proceedings (Romania),Inactive tax status and older insolvency filing reduce immediacy despite material assets.
RO-959280-521/110/2026/a3,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,14,0,🇷🇴 AGROTEHNOGRUP SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),Duplicate entry; same as first item.
RO-17103310-4547/86/2024/a35,L3,going_concern_sale,75.0,40,100.0,5,0,0,0,0,0,5,3,0,🇷🇴 AUTOTEHNOROM SRL,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Road construction company with significant assets and employees, and named Romanian IP, but not under UK jurisdiction."
RO-33489044-353/1285/2025,L2,going_concern_sale,72.5,60,85.0,0,0,0,0,0,0,0,1,0,🇷🇴 KIM JOHANSEN TRANSPORT SRL,,2024 financials filed,Insolvency proceedings (Romania),"Romanian freight transport company in insolvency with recent accounts, employees, and a named insolvency practitioner."
RO-42890044-22941/3/2023,L2,going_concern_sale,72.5,60,75.0,5,0,0,0,0,0,5,8,0,🇷🇴 DNG PARTENER CONSTRUCT S.R.L.,Inactive (tax authority),2023 financials filed,Insolvency proceedings (Romania),"Construction company with high asset value and named insolvency practitioner, suggesting an active process."
RO-21995340-1196/108/2026,L3,going_concern_sale,72.5,40,95.0,5,0,0,0,0,0,5,9,0,🇷🇴 LUK MOTORS ROM AUTO S.R.L.,Active / registered,2025 financials filed,Insolvency proceedings (Romania),"Company is in insolvency with trading history and material assets, but no IP firm named and no evidence of active buyer process."
RO-18123642-1346/111/2023,L3,going_concern_sale,72.5,40,95.0,5,0,0,0,0,0,5,10,0,🇷🇴 EURO INVEST OIL SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Insolvent with employees and trading history, but no IP firm named and process appears stale."
RO-40607436-2450/111/2024,L3,going_concern_sale,72.5,40,95.0,5,0,0,0,0,0,5,10,0,🇷🇴 ERAD DEVELOPMENT S.R.L.,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Has employees and trading history, but no IP firm named and no signs of active marketing."
RO-34323804-2193/111/2024,L3,going_concern_sale,72.5,40,95.0,5,0,0,0,0,0,5,10,0,🇷🇴 UNIVERSAL EXPORT SRL,Active / registered,2024 financials filed,Insolvency proceedings (Romania),"Active insolvency with employees and assets, but no IP firm named to indicate active process."
https://www.thegazette.co.uk/id/notice/5152632,L2,going_concern_sale,71.5,60,83.0,0,0,0,0,0,0,0,0,18,FAYERS PLUMBING & BUILDING SUPPLIES LIMITED,active,full,Appointment of Administrators,"Administrator appointed at a company with full accounts and active trading status, indicating a structured sale process underway."
https://www.thegazette.co.uk/id/notice/5154888,L2,going_concern_sale,70.0,60,70.0,5,0,0,0,5,0,0,0,18,LANZA FOODS LTD,active,total-exemption-full,Appointment of Liquidators,"Active liquidation process at a trading wholesale food entity with recent website activity, but no IP firm or charges identified."
https://www.thegazette.co.uk/id/notice/5154871,L2,going_concern_sale,70.0,60,70.0,5,0,0,0,5,0,0,0,24,AMERICAN ACE LIMITED,active,total-exemption-full,Appointment of Liquidators,"Hospitality business in liquidation with active status and recent operations, but lacks named IP or secured creditors."
https://www.thegazette.co.uk/id/notice/5154864,L2,going_concern_sale,70.0,60,70.0,5,0,0,0,5,0,0,0,14,BLUESTONE MOTORS LTD,active,total-exemption-full,Resolutions for Winding-up,"Active motor trade company undergoing winding-up with recent operations, but no IP or charges listed."
